ID,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,Salary
230113,m,19-01-1989,88,cbse,2006,81.4,cbse,1390,2,B.Tech/B.E.,computer engineering,75.57,1390,0,Uttar Pradesh,2011,705,625,625,0.997427833,705,650000
53132,m,17-09-1988,88.4,cbse,2006,82,cbse,4056,2,B.Tech/B.E.,information technology,55.6,4056,1,Maharashtra,2010,615,525,544,0.843123727,515,755000
243949,m,15-04-1990,74,0,2008,63,0,2656,2,B.Tech/B.E.,electronics and communication engineering,65,2656,0,Haryana,2011,375,445,445,0.023312168,-1,600000
281195,m,08-07-1989,80.8,cbse,2007,66.2,cbse,3144,2,B.Tech/B.E.,electronics and communication engineering,87.5,3144,1,Tamil Nadu,2011,535,515,475,0.229481755,425,250000
1122979,m,07-02-1991,68,cbse,2009,78,cbse,5400,2,B.Tech/B.E.,information technology,63.2,5400,0,Madhya Pradesh,2013,500,555,665,0.978799293,615,335000
861954,m,17-01-1992,82,state board,2007,62,cbse,11613,2,B.Tech/B.E.,computer engineering,62,11613,0,Maharashtra,2013,640,535,590,0.953899775,475,350000
455164,f,22-07-1990,70,cbse,2007,65,cbse,272,2,B.Tech/B.E.,computer engineering,74,272,0,Punjab,2012,485,485,445,0.600057182,435,200000
845625,f,13-03-1992,85.6,cbse,2010,69.6,cbse,14351,2,B.Tech/B.E.,information technology,76.6,14351,0,Punjab,2014,535,535,400,0.744758354,-1,
51397,f,27-04-1988,91,"sslc,karnataka",2006,85,pre-university,182,2,B.Tech/B.E.,electronics and communication engineering,74,182,1,Karnataka,2010,465,495,485,0.376059587,385,680000
552939,m,13-04-1991,56.2,cbse,2008,70,cbse,13,1,B.Tech/B.E.,electronics and electrical engineering,,13,1,Delhi,2012,500,440,455,0.694479328,-1,200000
922603,m,13-05-1992,74,state board,2009,72,state board,272,2,B.Tech/B.E.,electronics and communication engineering,62.1,272,0,Punjab,2014,590,670,500,0.783303537,475,320000
1229814,f,07-01-1992,95,state board,2009,85,state board,276,2,B.Tech/B.E.,electronics and electrical engineering,67,276,1,Karnataka,2013,535,510,485,0.193768442,375,315000
988541,f,07-04-1992,84.4,icse,2010,74.6,icse,903,2,B.Tech/B.E.,information technology,77.26,903,0,Uttar Pradesh,2014,385,510,310,0.276047228,345,275000
271119,m,01-12-1989,82.33,0,2008,76.89,0,1329,2,B.Tech/B.E.,information technology,55.89,1329,1,Maharashtra,2011,515,615,695,0.916869961,555,470000
800223,m,17-04-1992,58.17,rajasthan board,2009,64.31,rajasthan board,12515,2,B.Tech/B.E.,computer science & engineering,65.33,12515,1,Rajasthan,2014,485,315,545,0.144789889,445,330000
1281760,m,10-09-1992,77,icse,2009,70,icse,3579,2,B.Tech/B.E.,electronics and communication engineering,66.72,3579,0,Uttar Pradesh,2014,525,590,635,0.112139438,-1,250000
656694,f,19-05-1991,84.4,cbse,2008,79.4,cbse,5818,2,B.Tech/B.E.,electronics & telecommunications,80,5818,0,Orissa,2013,520,555,560,0.376059587,-1,400000
1117619,m,29-07-1992,70.2,state board,2009,67.4,state board,14662,2,B.Tech/B.E.,information technology,66,14662,0,Chhattisgarh,2013,420,455,440,0.165633092,305,120000
781902,m,03-04-1991,71.76,state board,2008,61.5,state board,11013,2,B.Tech/B.E.,automobile/automotive engineering,70.09,11013,0,Orissa,2013,430,365,355,0.414337426,-1,130000
861979,m,02-07-1990,72,cbse,2009,55,cbse,9737,2,B.Tech/B.E.,mechanical engineering,61,9737,0,Uttar Pradesh,2013,555,555,385,0.328746379,-1,
325403,f,01-05-1991,76.93,0,2008,79.5,0,7172,2,B.Tech/B.E.,computer engineering,,7172,0,Maharashtra,2012,394,475,515,0.765673581,485,100000
240137,m,05-01-1989,80.4,cbse,2006,80,cbse,64,2,B.Tech/B.E.,electronics and instrumentation engineering,66.74,64,0,Uttar Pradesh,2011,535,615,625,0.824666401,355,650000
1019771,m,09-10-1990,78.4,cbse,2010,50.2,nios,3791,2,B.Tech/B.E.,electrical engineering,64.8,3791,0,Karnataka,2014,455,435,475,0.557389506,-1,240000
955531,f,02-10-1992,75,cbse,2010,71.6,cbse,17244,2,B.Tech/B.E.,electronics and communication engineering,75.04,17244,0,Uttar Pradesh,2014,465,535,555,0.649389715,345,300000
1203490,m,10-07-1992,59,cbse,2010,55,cbse,12600,2,B.Tech/B.E.,mechanical engineering,66,12600,0,Uttarakhand,2015,325,410,370,0.328746379,-1,95000
344262,m,25-05-1990,79,cbse,2007,72,cbse,48,1,B.Tech/B.E.,electronics and communication engineering,78.96,48,1,Delhi,2012,565,475,615,0.229481755,485,240000
619705,m,20-10-1991,97.76,state board,2009,96.33,state board,275,2,B.Tech/B.E.,electronics and communication engineering,96.9,275,1,Karnataka,2013,650,655,720,0.985461394,-1,800000
885459,m,27-08-1992,93.07,state board,2010,90,state board,17146,2,B.Tech/B.E.,mechanical engineering,66,17146,0,Maharashtra,2014,485,450,455,0.598280691,-1,145000
327983,f,01-09-1990,87,karnataka secondory education board,2008,75,karnataka pu board,4287,2,B.Tech/B.E.,information technology,65,4287,0,Karnataka,2012,435,565,575,0.765673581,485,
123182,f,16-07-1989,78,cbse,2007,66.67,cbse,15644,2,MCA,computer application,64.67,15644,1,Rajasthan,2013,365,464,375,0.23780284,425,160000
230511,m,14-04-1985,75.1,up board,2003,63.9,up board,64,2,B.Tech/B.E.,computer engineering,,64,0,Uttar Pradesh,2011,475,455,525,0.3423149,365,240000
1281171,f,19-08-1992,80,cbse,2010,78,cbse,50,2,B.Tech/B.E.,computer science & engineering,80.35,50,0,Haryana,2014,500,505,565,0.622642916,495,300000
104314,f,01-12-1988,77.7,matriculation,2006,85.3,stateboard,449,2,B.Tech/B.E.,information technology,83.9,449,1,Tamil Nadu,2010,464,435,554,0.700826162,464,530000
722916,m,18-10-1990,82,state board,2008,76.5,state board,1331,2,B.Tech/B.E.,electronics engineering,61,1331,1,Maharashtra,2012,615,525,680,0.376059587,-1,405000
1098819,f,07-07-1990,81,state board,2008,76,state board,11162,2,B.Tech/B.E.,information technology,81,11162,0,West Bengal,2012,675,570,355,0.911395278,515,90000
653103,m,05-01-1991,74,state board,2008,65.4,state board,13473,2,B.Tech/B.E.,computer science & engineering,68,13473,0,Uttar Pradesh,2013,500,580,665,0.765673581,485,200000
807970,m,19-01-1992,84,cbse,2009,93.4,state board,7269,2,B.Tech/B.E.,electronics and communication engineering,81,7269,1,Telangana,2013,685,610,590,0.88162007,405,350000
1094324,m,23-10-1992,77.2,state board,2010,86.1,state board,7282,2,B.Tech/B.E.,computer science & engineering,71,7282,0,Tamil Nadu,2014,560,485,450,0.622642916,485,340000
542424,m,08-01-1992,78.66,upboard,2008,70.6,upboard,350,2,B.Tech/B.E.,electronics and electrical engineering,74.96,350,0,Uttar Pradesh,2013,415,485,530,-1,-1,215000
1031075,m,12-06-1993,82.8,state board,2010,92.4,state board,4071,2,B.Tech/B.E.,electronics and communication engineering,74.5,4071,0,Andhra Pradesh,2014,395,510,605,0.338786347,385,280000
112780,f,20-07-1990,75.4,cbse,2007,75.6,cbse,987,2,B.Tech/B.E.,information technology,80.7,987,0,Orissa,2011,625,515,535,0.635978756,445,240000
1089264,m,24-09-1992,68.2,cbse,2009,61.2,cbse,15866,2,B.Tech/B.E.,computer science & engineering,,15866,0,Haryana,2013,640,555,585,0.622642916,475,325000
1000456,m,18-04-1986,65.8,cbse,2003,67.6,cbse,3685,2,MCA,computer application,66.35,3685,0,Madhya Pradesh,2013,475,485,535,0.622642916,445,320000
691865,m,04-09-1992,80.4,cbse,2009,80.6,state board,519,2,B.Tech/B.E.,electronics and electrical engineering,65.12,519,1,Tamil Nadu,2013,545,450,525,-1,275,240000
995969,m,11-03-1992,82,state board,2009,94.6,state board,1161,2,B.Tech/B.E.,electronics and communication engineering,81.56,1161,0,Andhra Pradesh,2013,525,605,740,-1,395,180000
1122901,m,11-04-1989,66.67,state board,2006,76,state board,70,2,B.Tech/B.E.,electronics and communication engineering,73.46,70,0,Uttar Pradesh,2012,735,580,570,-1,-1,245000
1037159,m,12-11-1990,73.8,cbse,2008,60.8,cbse,5056,2,B.Tech/B.E.,computer science & engineering,85.3,5056,0,Chhattisgarh,2013,630,580,665,0.744758354,615,335000
272353,m,14-06-1988,65,uttar pradesh board,2006,76.6,uttar pradesh board,13808,2,B.Tech/B.E.,computer science & engineering,72,13808,0,Uttar Pradesh,2011,625,535,605,0.968237496,605,400000
270814,m,08-06-1989,75.4,state board,2007,74.7,state board,4554,2,B.Tech/B.E.,information technology,63.1,4554,0,Tamil Nadu,2011,665,665,635,0.670743151,455,240000
1006997,f,13-09-1992,64.2,icse,2010,64.1,icse,3449,2,B.Tech/B.E.,information technology,71,3449,0,Madhya Pradesh,2014,510,505,595,0.978799293,455,
676764,m,06-09-1989,71.4,state board,2007,68.8,state board,547,2,MCA,computer application,79.1,547,0,Madhya Pradesh,2013,395,425,590,0.916869961,555,170000
568835,m,07-01-1991,77.2,cbse,2008,79.8,cbse,13594,1,B.Tech/B.E.,computer science & engineering,,13594,0,Uttar Pradesh,2012,415,450,500,0.450876584,395,180000
78723,m,23-08-1987,81.2,cbse,2005,68.4,cbse,1920,2,B.Tech/B.E.,information technology,67.98,1920,0,Uttar Pradesh,2010,505,525,525,0.864685413,525,425000
660772,m,29-07-1991,83,icse,2008,83,icse,568,2,B.Tech/B.E.,information technology,75.4,568,0,Uttar Pradesh,2012,580,570,825,0.968237496,605,480000
1142387,m,15-01-1993,73.4,state board,2010,65.8,state board,1213,2,B.Tech/B.E.,information technology,68,1213,0,Madhya Pradesh,2014,455,505,630,0.356536488,355,180000
440759,m,16-01-1991,89.3,cbse,2007,76.4,cbse,35,1,B.Tech/B.E.,electronics and communication engineering,76.91,35,1,Delhi,2012,535,465,605,0.538386893,-1,140000
1218863,f,24-08-1992,64.8,cbse,2010,75.2,state board,14016,2,B.Tech/B.E.,electronics and communication engineering,67.2,14016,0,Punjab,2014,430,455,320,0.112139438,-1,150000
358189,m,20-11-1989,74.8,cbse,2007,75.4,cbse,167,2,B.Tech/B.E.,electronics and communication engineering,64.19,167,0,Haryana,2012,605,435,525,0.694479328,-1,345000
1193152,m,13-11-1992,68.6,cbse,2010,64.8,cbse,1155,2,B.Tech/B.E.,electronics and communication engineering,60.3,1155,0,Uttar Pradesh,2014,535,555,560,-1,-1,300000
202935,m,08-11-1988,90,ssc,2008,79.1,sbtet,3174,2,B.Tech/B.E.,mechanical engineering,75.45,3174,0,Andhra Pradesh,2011,425,325,505,0.654107475,375,440000
656288,f,01-07-1992,90.27,state board,2009,95.41,state board,2959,2,B.Tech/B.E.,electronics and communication engineering,85,2959,0,Tamil Nadu,2013,380,580,445,0.694479328,405,180000
640015,m,25-08-1990,73.5,cbse,2008,67,cbse,12560,2,B.Tech/B.E.,computer science & engineering,66.6,12560,0,Uttar Pradesh,2012,555,520,500,0.793580615,495,
306802,m,28-02-1990,62.34,cbse,2006,59,bice,4504,2,B.Tech/B.E.,electronics and communication engineering,,4504,0,Madhya Pradesh,2011,565,395,555,0.229481755,-1,240000
514731,m,18-09-1990,63,cbse,2008,62,cbse,8504,2,B.Tech/B.E.,information technology,79,8504,1,Rajasthan,2012,580,535,455,0.884122512,535,445000
143926,f,07-12-1989,81,cbse,2007,77,cbse,527,2,B.Tech/B.E.,electronics and communication engineering,77,527,0,Haryana,2011,505,475,505,0.124502074,385,500000
244793,m,19-12-1988,66.3,icse,2007,66.67,icse,2634,2,B.Tech/B.E.,information technology,68.75,2634,1,Karnataka,2011,505,415,395,0.765673581,485,410000
786668,f,09-08-1992,83,state board,2009,72.9,state board,11852,2,B.Tech/B.E.,electrical engineering,68.5,11852,0,Andhra Pradesh,2012,360,325,325,0.163630927,-1,215000
831367,m,02-07-1993,87.3,state board,2010,89.9,state board,492,2,B.Tech/B.E.,computer science & engineering,67.2,492,1,Telangana,2014,500,525,705,0.744758354,645,600000
1204990,m,21-12-1992,78.6,state board,2009,69.4,state board,2688,2,B.Tech/B.E.,information technology,74.3,2688,0,Madhya Pradesh,2014,420,445,510,0.486747008,505,350000
872116,m,15-01-1993,77,icse,2010,77.14,icse,6904,2,B.Tech/B.E.,mechanical engineering,74.36,6904,1,Tamil Nadu,2014,590,400,560,0.066960707,-1,300000
457145,m,06-04-1990,65,0,2007,45,0,2353,2,B.Tech/B.E.,computer engineering,72,2353,0,Orissa,2012,395,635,495,0.704090412,465,
449397,f,20-01-1988,81.73,board of secondary education orissa,2006,57.11,board of higher secondary orissa,2088,2,MCA,computer application,85.4,2088,0,Orissa,2012,505,495,535,0.968237496,605,120000
360148,m,30-07-1990,73.06,0,2008,73.67,0,8535,2,B.Tech/B.E.,mechanical engineering,,8535,0,Maharashtra,2012,395,485,415,0.978855302,-1,390000
1172229,f,14-06-1991,88,state board,2008,83,state board,1367,2,B.Tech/B.E.,computer science & engineering,85.5,1367,0,Tamil Nadu,2012,335,400,330,0.23780284,325,175000
326565,f,05-02-1990,78,cbse,2008,66.6,cbse,3879,2,B.Tech/B.E.,electronics and electrical engineering,63,3879,0,Madhya Pradesh,2012,585,315,455,0.519863918,-1,305000
795799,m,06-10-1991,93.4,cbse,2009,63,cbse,222,2,B.Tech/B.E.,civil engineering,67.8,222,0,Jharkhand,2014,675,645,665,0.536782667,355,405000
669977,m,06-03-1991,85,cbse,2009,76,cbse,9699,2,B.Tech/B.E.,computer engineering,71,9699,1,Rajasthan,2013,570,520,430,0.81941653,505,350000
1078108,f,14-07-1991,90,state board,2009,89.26,state board,4734,2,B.Tech/B.E.,electronics and communication engineering,71,4734,0,Kerala,2013,605,545,585,0.783303537,-1,325000
467504,f,04-11-1990,88.34,cbse,2007,71,cbse,1730,2,B.Tech/B.E.,electronics and electrical engineering,90.44,1730,0,Uttar Pradesh,2012,525,505,485,0.0587928,-1,340000
641305,f,19-05-1992,92.5,state board,2009,95.3,state board,9769,2,B.Tech/B.E.,computer science & engineering,79.6,9769,1,Telangana,2013,510,585,650,0.765673581,485,325000
454538,m,19-12-1988,65.85,bseb patna,2006,56.22,biec patna,1281,2,B.Tech/B.E.,information technology,58.7,1281,1,Maharashtra,2012,335,525,565,0.525922584,415,240000
767258,m,12-10-1990,64.6,cbse,2008,59.8,cbse,314,2,B.Tech/B.E.,computer science & engineering,69.02,314,1,Karnataka,2013,430,460,415,0.622642916,455,200000
1111619,m,12-02-1992,71.2,state board,2009,72,state board,55,2,B.Tech/B.E.,information technology,76.9,55,0,Uttar Pradesh,2014,430,530,630,0.996744487,645,
1297877,f,06-10-1991,82.88,state board,2010,87.33,state board,3461,2,B.Tech/B.E.,electronics and communication engineering,,3461,0,Karnataka,2014,545,505,544,0.338786347,315,220000
1117138,m,15-05-1991,86.15,state board,2009,83,state board,358,2,B.Tech/B.E.,computer engineering,60.2,358,1,Maharashtra,2013,560,505,585,0.842248322,615,335000
938300,m,12-08-1991,92,cbse,2009,88.8,cbse,6874,2,B.Tech/B.E.,computer science & engineering,73,6874,0,Uttarakhand,2014,640,645,690,0.356536488,535,325000
305011,m,24-07-1989,60,hbse,2006,64,hbse,2637,2,B.Tech/B.E.,computer engineering,70,2637,0,Haryana,2011,595,425,425,0.525922584,415,240000
676834,m,18-01-1992,82,state board,2009,79.6,state board,547,2,B.Tech/B.E.,automobile/automotive engineering,64.8,547,0,Madhya Pradesh,2013,485,555,605,0.414337426,-1,380000
322724,m,01-02-1991,81.67,"bse,orissa",2008,69,"chse,orissa",3427,2,B.Tech/B.E.,electronics and communication engineering,89.2,3427,0,Orissa,2012,455,655,595,0.538386893,-1,415000
46302,m,31-07-1988,74.4,icse,2005,74.4,icse,429,2,B.Tech/B.E.,mechanical engineering,69.11,429,0,Uttar Pradesh,2010,585,415,505,0.535862819,235,350000
246607,m,06-12-1989,86.53,board of secondary education(bse) orissa,2007,71.55,chse,6570,2,B.Tech/B.E.,computer engineering,78.5,6570,0,Orissa,2011,515,505,454,0.704090412,465,480000
333041,m,28-05-1989,86.5,ssc,2006,90.6,board of intermediate education,6638,2,MCA,computer application,79.6,6638,0,Andhra Pradesh,2012,505,615,615,0.916869961,555,
833102,m,25-12-1993,65,state board,2009,55.55,state board,382,2,B.Tech/B.E.,computer science & engineering,65.66,382,0,Uttar Pradesh,2014,335,460,400,-1,-1,165000
102923,m,01-09-1987,80,maticulation,2007,94.5,electonincs and communication(dote),558,2,B.Tech/B.E.,electronics & instrumentation eng,,558,1,Tamil Nadu,2010,385,435,385,0.376059587,375,350000
390177,m,26-01-1990,71,j & k bord,2008,75,j & k board,10342,2,B.Tech/B.E.,electronics and communication engineering,81.02,10342,1,Karnataka,2012,575,455,605,0.538386893,-1,500000
228051,m,04-04-1988,58,icse,2006,69,isc,11855,2,B.Tech/B.E.,information technology,70,11855,0,Andhra Pradesh,2011,565,535,545,0.765673581,485,605000
542967,m,04-11-1992,87.4,cbse,2009,84.8,cbse,172,2,B.Tech/B.E.,information technology,74,172,0,Uttar Pradesh,2013,555,585,485,0.704090412,465,320000
1156529,m,14-07-1991,79.67,state board,2008,72.67,state board,7543,2,B.Tech/B.E.,computer science & engineering,69.53,7543,1,Rajasthan,2013,525,425,570,0.622642916,585,100000
295545,m,17-11-1987,73.73,"msbshse,pune",2005,72.5,"msbshse,pune",127,2,MCA,computer application,65,127,0,Maharashtra,2011,535,645,435,0.930370607,565,180000
1034791,m,16-11-1990,77.8,cbse,2009,78,cbse,14019,2,B.Tech/B.E.,electronics and communication engineering,76,14019,0,Haryana,2013,640,520,570,0.112139438,-1,315000
215848,m,31-05-1988,89,icse,2006,75,"chse,orissa",5026,2,B.Tech/B.E.,electronics and communication engineering,76.6,5026,0,Orissa,2011,545,445,625,0.376059587,395,490000
814093,f,19-07-1991,86.92,state board,2011,76,state board,11742,2,B.Tech/B.E.,computer science & engineering,72,11742,0,Maharashtra,2014,535,580,445,0.81941653,505,340000
1098816,m,01-03-1988,80.88,wbbse,2005,66.3,wbchse,14532,2,M.Tech./M.E.,other,90,14532,0,Tamil Nadu,2013,535,530,450,-1,415,145000
691206,f,28-02-1992,83,state board,2009,87.5,state board,519,2,B.Tech/B.E.,information technology,81,519,1,Tamil Nadu,2013,475,515,464,0.622642916,395,
50876,m,24-04-1987,78,0,2004,71.3,0,5400,2,B.Tech/B.E.,information technology,,5400,0,Madhya Pradesh,2009,455,605,625,0.916869961,555,640000
1171381,m,22-09-1990,80,cbse,2008,74,cbse,350,2,B.Tech/B.E.,information technology,58,350,0,Uttar Pradesh,2013,525,590,560,0.942116551,575,240000
845544,f,04-12-1992,90,cbse,2010,79.4,cbse,14351,2,B.Tech/B.E.,computer science & engineering,83.02,14351,0,Punjab,2014,545,585,425,0.991230625,475,300000
1078034,f,22-02-1991,81.7,state board,2008,88.7,state board,14723,2,B.Tech/B.E.,computer science & engineering,75.35,14723,0,Andhra Pradesh,2012,335,530,430,0.842248322,505,320000
1247339,f,05-05-1990,62,state board,2008,61.4,cbse,11825,2,B.Tech/B.E.,electronics and electrical engineering,66.68,11825,0,Uttar Pradesh,2013,370,455,380,0.684565068,-1,140000
541137,m,24-02-1991,91,cbse,2008,84,cbse,37,2,B.Tech/B.E.,electronics and communication engineering,76,37,1,Delhi,2012,675,415,735,0.910770164,-1,400000
361702,f,21-03-1990,89.92,karnataka state board,2008,77,karnataka state board,1384,2,B.Tech/B.E.,industrial & production engineering,76.5,1384,0,Karnataka,2012,525,415,385,-1,-1,480000
874596,m,28-09-1987,60.8,cbse,2006,66.66,cbse,41,2,MCA,computer application,74.74,41,1,Delhi,2013,465,585,515,0.911395278,545,250000
1171210,m,30-11-1991,86.8,cbse,2010,75.2,cbse,7824,2,B.Tech/B.E.,electronics and communication engineering,77.32,7824,0,Uttar Pradesh,2014,700,605,690,0.493596387,-1,
82444,m,15-01-1989,83,cbse,2006,73,cbse,495,2,B.Tech/B.E.,electronics & telecommunications,85.2,495,1,Telangana,2010,585,665,635,0.376059587,535,200000
1120667,f,18-09-1991,70,state board,2007,67,state board,3579,2,B.Tech/B.E.,information technology,,3579,0,Uttar Pradesh,2013,370,425,430,0.144789889,325,220000
576054,m,15-11-1988,60,"bihar secondary education board,patna",2006,54.66,intermediate council patna,175,2,B.Tech/B.E.,computer science & engineering,75,175,0,Punjab,2012,545,350,500,0.450876584,395,130000
127017,m,08-06-1989,81,0,2006,86.1,0,1286,2,B.Tech/B.E.,electronics and communication engineering,98.4,1286,0,Andhra Pradesh,2010,454,495,464,0.910770164,505,380000
640774,m,08-03-1991,75.06,state board,2009,63.4,state board,8105,2,B.Tech/B.E.,computer science & engineering,68.41,8105,0,Madhya Pradesh,2013,285,425,165,0.450876584,395,55000
273602,m,22-06-1988,61.86,"hse,board",2007,77.56,scte & vt (diploma),11013,2,B.Tech/B.E.,electronics & telecommunications,72,11013,0,Orissa,2010,365,415,315,0.376059587,315,450000
1175525,m,27-10-1992,88,cbse,2011,83,cbse,1282,2,B.Tech/B.E.,mechanical and automation,75,1282,0,Punjab,2015,490,425,595,0.45901584,325,240000
1255801,m,18-08-1993,86.16,cbse,2011,70.08,cbse,7376,2,B.Tech/B.E.,electronics and communication engineering,63.13,7376,0,Uttar Pradesh,2015,455,595,500,0.20739217,225,315000
636944,m,06-07-1990,53.3,state board,2007,68.4,state board,4501,2,B.Tech/B.E.,computer engineering,70.82,4501,0,Uttar Pradesh,2013,325,400,680,0.23780284,445,260000
450922,f,07-07-1990,82.83,0,2008,75.16,0,1964,2,B.Tech/B.E.,electronics and communication engineering,75.72,1964,0,Karnataka,2012,405,435,345,0.824666401,355,200000
927414,f,01-06-1990,59,state board,2007,69,state board,5015,2,MCA,computer application,74,5015,0,Andhra Pradesh,2014,275,415,310,0.080055281,315,120000
543139,m,06-11-1990,66.8,cbse,2009,59.9,cbse,172,2,B.Tech/B.E.,electronics and instrumentation engineering,65.4,172,0,Uttar Pradesh,2013,265,520,370,0.694479328,-1,
640827,m,10-02-1991,77.2,cbse,2009,65.2,cbse,8105,2,B.Tech/B.E.,computer engineering,,8105,0,Madhya Pradesh,2013,555,630,620,0.765673581,485,300000
435437,m,28-07-1990,91.5,0,2007,98.7,0,492,2,B.Tech/B.E.,electronics and communication engineering,74.26,492,1,Telangana,2011,485,585,745,-1,435,410000
431706,m,10-06-1990,58,up board,2006,47.2,up board,350,2,MCA,computer application,75,350,0,Uttar Pradesh,2012,395,404,385,0.864685413,525,150000
823790,m,01-10-1992,90.2,cbse,2010,79.4,cbse,272,2,B.Tech/B.E.,electronics and communication engineering,63.2,272,0,Punjab,2014,545,435,470,-1,-1,300000
59505,m,16-09-1985,52.5,up board,2004,51.6,cbse,3200,1,B.Tech/B.E.,electronics and electrical engineering,66.66,3200,1,Delhi,2010,475,445,585,0.538386893,405,320000
421568,m,09-06-1989,62.34,ssc,2008,62.26,msbte,307,2,B.Tech/B.E.,computer engineering,58.35,307,1,Maharashtra,2012,435,375,395,0.24545566,335,235000
45421,f,31-07-1989,78,matriculation,2006,81,state board,424,2,B.Tech/B.E.,information technology,82,424,0,Tamil Nadu,2010,465,585,565,0.635978756,445,415000
455432,m,08-02-1991,72,cbse,2008,57,cbse,272,2,B.Tech/B.E.,information technology,66.24,272,0,Punjab,2012,415,495,475,0.10487136,275,270000
308810,m,23-10-1990,61.5,up board,2008,64.4,up board,5904,2,B.Tech/B.E.,computer engineering,65.64,5904,0,Uttar Pradesh,2012,405,475,515,0.952245573,585,280000
922658,f,31-10-1992,62.6,icse,2010,68.04,icse,272,2,B.Tech/B.E.,computer science & engineering,71.1,272,0,Punjab,2014,545,495,415,0.356536488,425,220000
109360,f,02-10-1988,85,0,2006,93,0,1014,2,B.Tech/B.E.,computer engineering,70,1014,0,Andhra Pradesh,2010,445,465,585,0.765673581,485,520000
206571,m,12-02-1989,72,cbse,2006,70,cbse,255,2,B.Tech/B.E.,computer engineering,72,255,0,Uttar Pradesh,2011,455,575,445,0.600057182,435,200000
624172,f,26-12-1991,73.4,state board,2009,82.8,state board,5815,2,B.Tech/B.E.,electronics and communication engineering,74.28,5815,0,Madhya Pradesh,2013,345,450,370,0.0587928,345,85000
332694,m,28-02-1992,59,state board,2009,72,state board,7600,2,B.Tech/B.E.,computer science & engineering,72,7600,0,Uttar Pradesh,2013,475,375,315,0.165633092,305,250000
866912,m,23-08-1991,79.6,cbse,2009,70.2,cbse,14019,2,B.Tech/B.E.,electronics and communication engineering,77.94,14019,0,Haryana,2013,555,645,750,0.655766943,435,325000
552848,f,11-12-1991,88,cbse,2009,87.8,cbse,13,1,B.Tech/B.E.,electronics and communication engineering,76.3,13,1,Delhi,2013,660,495,590,0.824666401,475,120000
1187474,f,26-09-1990,88,cbse,2009,69,cbse,16730,2,B.Tech/B.E.,electronics and communication engineering,67,16730,0,Kerala,2013,405,460,390,0.338786347,415,120000
203454,m,20-12-1988,76.2,0,2006,72.8,0,3716,2,B.Tech/B.E.,computer engineering,78,3716,1,Karnataka,2011,445,495,585,0.793580615,495,500000
407653,f,30-07-1989,92.64,karnataka state board,2008,82.33,karnataka secondary education,3801,2,B.Tech/B.E.,information technology,86.6,3801,0,Karnataka,2012,475,485,595,0.884122512,535,425000
1230310,m,24-10-1991,76.7,icse,2010,85.5,icse,17615,2,B.Tech/B.E.,information technology,81,17615,1,West Bengal,2014,595,375,370,0.486747008,475,240000
637628,m,24-03-1991,83,state board,2009,81,state board,9184,2,B.Tech/B.E.,electronics and communication engineering,65.21,9184,1,Telangana,2013,510,305,310,0.694479328,405,
373290,f,30-08-1988,75.2,cbse,2006,73.8,cbse,41,2,MCA,computer application,,41,1,Delhi,2012,615,665,535,0.916869961,555,240000
1154840,m,18-02-1992,84,icse,2010,84,icse,5256,2,B.Tech/B.E.,electronics and communication engineering,78,5256,0,Orissa,2014,490,480,525,-1,405,350000
355170,f,26-10-1990,74.62,matriculation,2008,70,matriculation,1019,2,B.Tech/B.E.,computer engineering,75,1019,1,Tamil Nadu,2012,515,435,375,0.377551419,375,300000
830138,m,11-04-1992,91.2,cbse,2010,70,cbse,462,2,B.Tech/B.E.,electronics and communication engineering,70.8,462,1,Karnataka,2014,605,525,370,-1,-1,315000
333337,m,12-08-1989,63,up board,2006,66,up board,6434,2,B.Tech/B.E.,computer engineering,61.3,6434,0,Uttarakhand,2012,465,575,545,0.3423149,365,240000
1085682,m,28-10-1990,51.6,up board,2007,52,up board,140,2,MCA,computer application,74,140,0,Uttar Pradesh,2013,510,540,510,0.744758354,485,80000
1083037,m,19-05-1992,82.1,state board,2010,72.1,state board,13697,2,B.Tech/B.E.,electronics and communication engineering,73.6,13697,1,West Bengal,2014,805,565,645,0.338786347,465,310000
1129543,m,26-01-1990,64,state board,2007,60,state board,4866,2,MCA,computer application,77,4866,0,Tamil Nadu,2013,385,410,330,0.080055281,355,155000
1198958,m,13-03-1993,88.6,state board,2010,94.7,state board,5338,2,B.Tech/B.E.,computer science & engineering,75.4,5338,0,Andhra Pradesh,2014,465,570,520,0.911395278,635,
110817,m,15-05-1989,80,ssc,2007,74.53,sbtet,964,2,B.Tech/B.E.,electronics and electrical engineering,68,964,1,Telangana,2010,385,345,425,0.229481755,275,200000
958998,m,10-08-1992,63.33,state board,2009,68.15,state board,15863,2,B.Tech/B.E.,mechanical engineering,,15863,1,Rajasthan,2014,345,415,210,0.032937018,-1,100000
640459,m,20-08-1991,87.4,cbse,2009,83.4,cbse,1622,2,B.Tech/B.E.,mechanical engineering,73.8,1622,0,Madhya Pradesh,2013,625,585,695,0.414337426,-1,600000
47805,m,02-11-1989,73,cbse,2006,58,cbse,6268,2,B.Tech/B.E.,electronics & telecommunications,66,6268,0,Haryana,2010,475,215,335,0.229481755,355,505000
